window,normalized score,prob density score
728,N/A,13.247217762731365
741,N/A,13.281293959208519
727,N/A,13.310511461246813
740,N/A,13.478846144248681
734,N/A,13.57438677920554
733,N/A,13.580613433991214
724,N/A,13.592462133269583
739,N/A,13.636560317424403
721,N/A,13.653613347900265
735,N/A,13.671950483790614
722,N/A,13.696636087750974
731,N/A,13.725886486475325
729,N/A,13.737804580859622
736,N/A,13.76503197904371
730,N/A,13.773685970937576
738,N/A,13.795257780825585
723,N/A,13.83340939421592
737,N/A,13.853732438746455
726,N/A,13.856629108415502
725,N/A,13.880542604570907
732,N/A,13.922693680744295
720,N/A,14.147847489094733
61,N/A,16.8017853941604
16,N/A,16.862897369379766
21,N/A,16.95191961793032
62,N/A,17.209442836746515
63,N/A,17.209442836746515
64,N/A,17.209442836746515
65,N/A,17.209442836746515
66,N/A,17.209442836746515
67,N/A,17.209442836746515
68,N/A,17.209442836746515
69,N/A,17.209442836746515
70,N/A,17.209442836746515
71,N/A,17.209442836746515
72,N/A,17.209442836746515
73,N/A,17.209442836746515
74,N/A,17.209442836746515
75,N/A,17.209442836746515
76,N/A,17.209442836746515
77,N/A,17.209442836746515
78,N/A,17.209442836746515
79,N/A,17.209442836746515
80,N/A,17.209442836746515
81,N/A,17.209442836746515
82,N/A,17.209442836746515
83,N/A,17.209442836746515
84,N/A,17.209442836746515
85,N/A,17.209442836746515
86,N/A,17.209442836746515
87,N/A,17.209442836746515
88,N/A,17.209442836746515
89,N/A,17.209442836746515
90,N/A,17.209442836746515
91,N/A,17.209442836746515
92,N/A,17.209442836746515
93,N/A,17.209442836746515
94,N/A,17.209442836746515
95,N/A,17.209442836746515
96,N/A,17.209442836746515
97,N/A,17.209442836746515
98,N/A,17.209442836746515
99,N/A,17.209442836746515
100,N/A,17.209442836746515
101,N/A,17.209442836746515
102,N/A,17.209442836746515
103,N/A,17.209442836746515
104,N/A,17.209442836746515
105,N/A,17.209442836746515
106,N/A,17.209442836746515
107,N/A,17.209442836746515
108,N/A,17.209442836746515
109,N/A,17.209442836746515
110,N/A,17.209442836746515
111,N/A,17.209442836746515
112,N/A,17.209442836746515
113,N/A,17.209442836746515
114,N/A,17.209442836746515
115,N/A,17.209442836746515
116,N/A,17.209442836746515
117,N/A,17.209442836746515
118,N/A,17.209442836746515
119,N/A,17.209442836746515
120,N/A,17.209442836746515
121,N/A,17.209442836746515
122,N/A,17.209442836746515
123,N/A,17.209442836746515
124,N/A,17.209442836746515
125,N/A,17.209442836746515
126,N/A,17.209442836746515
127,N/A,17.209442836746515
128,N/A,17.209442836746515
129,N/A,17.209442836746515
130,N/A,17.209442836746515
131,N/A,17.209442836746515
132,N/A,17.209442836746515
133,N/A,17.209442836746515
134,N/A,17.209442836746515
135,N/A,17.209442836746515
136,N/A,17.209442836746515
137,N/A,17.209442836746515
138,N/A,17.209442836746515
139,N/A,17.209442836746515
140,N/A,17.209442836746515
141,N/A,17.209442836746515
142,N/A,17.209442836746515
143,N/A,17.209442836746515
144,N/A,17.209442836746515
145,N/A,17.209442836746515
146,N/A,17.209442836746515
147,N/A,17.209442836746515
148,N/A,17.209442836746515
149,N/A,17.209442836746515
150,N/A,17.209442836746515
151,N/A,17.209442836746515
152,N/A,17.209442836746515
153,N/A,17.209442836746515
