window,normalized score,prob density score
728,N/A,5.369222116906046
730,N/A,5.7257953228579845
729,N/A,5.745236938819611
731,N/A,5.746063931689903
736,N/A,5.753237721355538
738,N/A,5.753605694948047
726,N/A,5.758060136544065
737,N/A,5.762053874988341
723,N/A,5.762489206134206
735,N/A,5.76703387649238
733,N/A,5.767634689926146
734,N/A,5.769108373199875
740,N/A,5.770756568215398
727,N/A,5.773039284624152
732,N/A,5.776980737972766
739,N/A,5.78633253826275
725,N/A,5.805585682004818
724,N/A,5.811899703894616
741,N/A,5.817413901788789
722,N/A,5.909830363533721
721,N/A,5.957901196512512
720,N/A,6.054227100486721
0,N/A,6.284420186218531
1,N/A,6.284420186218531
2,N/A,6.284420186218531
3,N/A,6.284420186218531
4,N/A,6.284420186218531
5,N/A,6.284420186218531
6,N/A,6.284420186218531
7,N/A,6.284420186218531
8,N/A,6.284420186218531
9,N/A,6.284420186218531
10,N/A,6.284420186218531
11,N/A,6.284420186218531
12,N/A,6.284420186218531
13,N/A,6.284420186218531
14,N/A,6.284420186218531
15,N/A,6.284420186218531
16,N/A,6.284420186218531
17,N/A,6.284420186218531
18,N/A,6.284420186218531
19,N/A,6.284420186218531
20,N/A,6.284420186218531
21,N/A,6.284420186218531
22,N/A,6.284420186218531
23,N/A,6.284420186218531
24,N/A,6.284420186218531
25,N/A,6.284420186218531
26,N/A,6.284420186218531
27,N/A,6.284420186218531
28,N/A,6.284420186218531
29,N/A,6.284420186218531
30,N/A,6.284420186218531
31,N/A,6.284420186218531
32,N/A,6.284420186218531
33,N/A,6.284420186218531
34,N/A,6.284420186218531
35,N/A,6.284420186218531
36,N/A,6.284420186218531
37,N/A,6.284420186218531
38,N/A,6.284420186218531
39,N/A,6.284420186218531
40,N/A,6.284420186218531
41,N/A,6.284420186218531
42,N/A,6.284420186218531
43,N/A,6.284420186218531
44,N/A,6.284420186218531
45,N/A,6.284420186218531
46,N/A,6.284420186218531
47,N/A,6.284420186218531
48,N/A,6.284420186218531
49,N/A,6.284420186218531
50,N/A,6.284420186218531
51,N/A,6.284420186218531
52,N/A,6.284420186218531
53,N/A,6.284420186218531
54,N/A,6.284420186218531
55,N/A,6.284420186218531
56,N/A,6.284420186218531
57,N/A,6.284420186218531
58,N/A,6.284420186218531
59,N/A,6.284420186218531
60,N/A,6.284420186218531
61,N/A,6.284420186218531
62,N/A,6.284420186218531
63,N/A,6.284420186218531
64,N/A,6.284420186218531
65,N/A,6.284420186218531
66,N/A,6.284420186218531
67,N/A,6.284420186218531
68,N/A,6.284420186218531
69,N/A,6.284420186218531
70,N/A,6.284420186218531
71,N/A,6.284420186218531
72,N/A,6.284420186218531
73,N/A,6.284420186218531
74,N/A,6.284420186218531
75,N/A,6.284420186218531
76,N/A,6.284420186218531
77,N/A,6.284420186218531
78,N/A,6.284420186218531
79,N/A,6.284420186218531
80,N/A,6.284420186218531
81,N/A,6.284420186218531
82,N/A,6.284420186218531
83,N/A,6.284420186218531
84,N/A,6.284420186218531
85,N/A,6.284420186218531
86,N/A,6.284420186218531
87,N/A,6.284420186218531
88,N/A,6.284420186218531
89,N/A,6.284420186218531
90,N/A,6.284420186218531
91,N/A,6.284420186218531
92,N/A,6.284420186218531
93,N/A,6.284420186218531
94,N/A,6.284420186218531
95,N/A,6.284420186218531
96,N/A,6.284420186218531
97,N/A,6.284420186218531
98,N/A,6.284420186218531
99,N/A,6.284420186218531
100,N/A,6.284420186218531
101,N/A,6.284420186218531
102,N/A,6.284420186218531
103,N/A,6.284420186218531
104,N/A,6.284420186218531
105,N/A,6.284420186218531
106,N/A,6.284420186218531
107,N/A,6.284420186218531
108,N/A,6.284420186218531
109,N/A,6.284420186218531
110,N/A,6.284420186218531
111,N/A,6.284420186218531
112,N/A,6.284420186218531
113,N/A,6.284420186218531
114,N/A,6.284420186218531
115,N/A,6.284420186218531
116,N/A,6.284420186218531
117,N/A,6.284420186218531
118,N/A,6.284420186218531
119,N/A,6.284420186218531
120,N/A,6.284420186218531
121,N/A,6.284420186218531
122,N/A,6.284420186218531
123,N/A,6.284420186218531
124,N/A,6.284420186218531
125,N/A,6.284420186218531
126,N/A,6.284420186218531
127,N/A,6.284420186218531
128,N/A,6.284420186218531
129,N/A,6.284420186218531
130,N/A,6.284420186218531
131,N/A,6.284420186218531
132,N/A,6.284420186218531
133,N/A,6.284420186218531
134,N/A,6.284420186218531
135,N/A,6.284420186218531
136,N/A,6.284420186218531
137,N/A,6.284420186218531
138,N/A,6.284420186218531
139,N/A,6.284420186218531
140,N/A,6.284420186218531
141,N/A,6.284420186218531
142,N/A,6.284420186218531
143,N/A,6.284420186218531
144,N/A,6.284420186218531
145,N/A,6.284420186218531
146,N/A,6.284420186218531
147,N/A,6.284420186218531
148,N/A,6.284420186218531
149,N/A,6.284420186218531
150,N/A,6.284420186218531
151,N/A,6.284420186218531
152,N/A,6.284420186218531
153,N/A,6.284420186218531
154,N/A,6.284420186218531
155,N/A,6.284420186218531
156,N/A,6.284420186218531
157,N/A,6.284420186218531
158,N/A,6.284420186218531
159,N/A,6.284420186218531
