window,normalized score,prob density score
728,N/A,10.59555115036885
727,N/A,12.980759201628334
723,N/A,13.174240533462287
724,N/A,13.212557926474744
729,N/A,13.407777011124415
741,N/A,13.494262663710694
731,N/A,13.550265294026389
736,N/A,13.552506974277222
732,N/A,13.563716131166528
740,N/A,13.565776070359814
735,N/A,13.884388420001928
733,N/A,13.904468564443418
739,N/A,13.907191202705453
730,N/A,13.90872093318546
737,N/A,13.912449547787464
734,N/A,13.94827674645114
738,N/A,13.953598862866315
726,N/A,14.08447744658786
725,N/A,14.126951705044453
722,N/A,14.50701562302831
721,N/A,14.588850943941086
720,N/A,14.687077103347992
54,N/A,17.678867314275863
14,N/A,17.678867314404172
34,N/A,17.678867314468327
24,N/A,17.678867317451445
44,N/A,17.67886731796466
35,N/A,17.678878493335617
4,N/A,17.68014456893108
46,N/A,17.934998978999758
32,N/A,17.936977807152225
31,N/A,17.988872684943374
0,N/A,18.04345321379073
1,N/A,18.04345321379073
2,N/A,18.04345321379073
3,N/A,18.04345321379073
5,N/A,18.04345321379073
6,N/A,18.04345321379073
7,N/A,18.04345321379073
8,N/A,18.04345321379073
9,N/A,18.04345321379073
11,N/A,18.04345321379073
13,N/A,18.04345321379073
15,N/A,18.04345321379073
16,N/A,18.04345321379073
17,N/A,18.04345321379073
18,N/A,18.04345321379073
19,N/A,18.04345321379073
20,N/A,18.04345321379073
21,N/A,18.04345321379073
22,N/A,18.04345321379073
23,N/A,18.04345321379073
25,N/A,18.04345321379073
26,N/A,18.04345321379073
27,N/A,18.04345321379073
30,N/A,18.04345321379073
38,N/A,18.04345321379073
39,N/A,18.04345321379073
42,N/A,18.04345321379073
45,N/A,18.04345321379073
47,N/A,18.04345321379073
48,N/A,18.04345321379073
50,N/A,18.04345321379073
51,N/A,18.04345321379073
52,N/A,18.04345321379073
53,N/A,18.04345321379073
56,N/A,18.04345321379073
57,N/A,18.04345321379073
58,N/A,18.04345321379073
59,N/A,18.04345321379073
61,N/A,18.04345321379073
62,N/A,18.04345321379073
63,N/A,18.04345321379073
64,N/A,18.04345321379073
65,N/A,18.04345321379073
66,N/A,18.04345321379073
67,N/A,18.04345321379073
68,N/A,18.04345321379073
69,N/A,18.04345321379073
70,N/A,18.04345321379073
71,N/A,18.04345321379073
