window,score
336,17.696630178703874
531,17.696914861884064
52,17.697083176789054
330,17.701742136230294
159,17.703032598535646
27,17.703881941890234
524,17.704909300358054
395,17.70728315866511
19,17.71103643332226
155,17.712447329434276
60,17.713172270465183
312,17.717411388324955
333,17.717411388324955
391,17.717411388324955
394,17.717411388324955
316,17.71801542647151
323,17.71801542647151
413,17.721684786158725
217,17.722576503673483
332,17.722576503673483
392,17.722576503673483
388,17.723210084256714
505,17.72708998551131
335,17.728430409648272
389,17.728430409648272
328,17.729064455684977
363,17.731398649945074
214,17.735689451185717
341,17.735689451185717
313,17.73612552532745
154,17.741324147366498
216,17.745065522281134
331,17.745065522281134
208,17.745598794488433
156,17.751140359666724
158,17.751187233141778
279,17.75661431010653
282,17.75661431010653
314,17.75661431010653
348,17.75661431010653
322,17.75693770879068
340,17.75693770879068
315,17.75720461133292
384,17.75720461133292
346,17.76247008729037
372,17.768164052112684
210,17.769619273458346
327,17.769619273458346
337,17.769619273458346
365,17.769619273458346
211,17.769886176000586
344,17.770197367054962
209,17.770260179054382
272,17.771375120299552
276,17.772097994053713
239,17.772097994214082
383,17.772097994214082
246,17.78350640660663
269,17.78350640660663
308,17.78350640660663
311,17.78350640660663
317,17.78350640660663
320,17.78350640660663
321,17.78350640660663
326,17.78350640660663
342,17.78350640660663
345,17.78350640660663
347,17.78350640660663
367,17.78350640660663
375,17.78350640660663
377,17.78350640660663
324,17.78403036101657
318,17.784150473259505
268,17.784172476795874
278,17.78433358120192
338,17.78562680510635
273,17.795112448453374
243,17.799505937953267
260,17.799505937953267
277,17.799505937953267
294,17.799505937953267
362,17.799505937953267
406,17.799505937953267
397,17.799774211717878
219,17.80034302094843
386,17.801987129154764
300,17.81953819185512
225,17.822067603470508
227,17.822067603470508
265,17.822067603470508
286,17.822067603470508
305,17.822067603470508
339,17.822067603470508
366,17.822067603470508
371,17.822067603470508
387,17.82211095324062
252,17.82216459110481
16,17.825745905371832
161,17.841066759190284
160,17.84113627429731
412,17.84563481256273
226,17.858434759216873
228,17.858434759216873
233,17.858434759216873
249,17.858434759216873
283,17.858434759216873
307,17.858434759216873
310,17.858434759216873
319,17.858434759216873
350,17.858434759216873
353,17.858434759216873
358,17.858434759216873
401,17.858434759216873
404,17.859142964566885
264,17.860920309382802
247,17.86234813023337
82,17.881446726231196
231,17.91425932237288
240,17.91425932237288
287,17.91425932237288
309,17.91425932237288
359,17.91425932237288
374,17.91425932237288
411,17.91425932237288
221,17.914573612839128
378,17.914926521456437
267,17.916748593738482
259,17.91674859386678
368,17.916901302689983
293,17.91692202625792
671,17.957528893030254
624,17.96477845146883
582,17.97188195353826
385,17.984953074388404
17,17.985026277249556
223,17.985026277249556
224,17.985026277249556
230,17.985026277249556
235,17.985026277249556
237,17.985026277249556
242,17.985026277249556
255,17.985026277249556
270,17.985026277249556
274,17.985026277249556
289,17.985026277249556
292,17.985026277249556
325,17.985026277249556
343,17.985026277249556
376,17.985026277249556
399,17.985026277249556
403,17.985026277249556
405,17.985026277249556
51,17.985069436734655
238,17.985707269491595
248,17.985707420918082
79,17.988082521660363
122,17.991675477937985
171,18.002225769963754
162,18.00224030588662
113,18.003402126484247
112,18.004844333351418
297,18.009484380390674
61,18.01085755926122
296,18.012670137439674
24,18.016658294887353
174,18.023312639666997
47,18.02358289626095
127,18.032102018201986
176,18.038208599489256
664,18.039324136851594
571,18.03932415079833
621,18.03985741386418
172,18.041888576053225
652,18.041922987700882
178,18.042682929631006
179,18.044213180070397
98,18.044565757143268
578,18.045089100164326
152,18.045709964251923
85,18.045735150511323
658,18.045739711079744
87,18.045768064760455
619,18.046582602308202
42,18.046905612937053
50,18.046905612937053
93,18.046905612937053
119,18.046905612937053
188,18.046905612937053
204,18.046905612937053
597,18.046905612937053
609,18.046905612937053
643,18.046905612937053
644,18.046905612937053
669,18.046905612937053
64,18.04702266972229
74,18.047022680563654
58,18.047065081277246
206,18.047555949435196
691,18.047996105938502
143,18.048424526332422
650,18.048424527070146
138,18.04842464607257
629,18.04899239212152
646,18.04899405998325
683,18.04899481620735
575,18.048995821150076
653,18.04899595682299
656,18.048996078925494
687,18.048996324004467
136,18.04899788329477
141,18.04901808414082
583,18.04901808414082
635,18.04901808414082
660,18.04901808414082
668,18.04901808414082
703,18.04901808414082
118,18.049485110465326
129,18.04951521033377
598,18.04952635229963
7,18.049526352516605
14,18.049526352516605
218,18.049526352516605
234,18.049526352516605
256,18.049526352516605
257,18.049526352516605
262,18.049526352516605
266,18.049526352516605
290,18.049526352516605
349,18.049526352516605
351,18.049526352516605
352,18.049526352516605
369,18.049526352516605
402,18.049526352516605
409,18.049526352516605
688,18.049526982213415
195,18.049528617586326
615,18.0495293304197
587,18.049529459324596
647,18.049529964229677
702,18.049531497649102
71,18.049569512001703
662,18.05019758229255
602,18.05022440705752
408,18.050233705668468
258,18.05023372143632
398,18.050233870619135
185,18.050256677859554
645,18.050439623642546
192,18.05044078410358
32,18.050443457421768
189,18.05044354925356
101,18.05044357422053
356,18.051073541438043
125,18.051096073560387
667,18.051096077950568
295,18.05145849512694
642,18.051577230477207
641,18.0516145538193
29,18.051628080351243
116,18.051629293088887
682,18.051706283026018
151,18.05181398977723
66,18.051839420069474
120,18.05196211363714
115,18.052092022554838
57,18.052092022936574
28,18.052107194568194
684,18.05220186811687
620,18.05220194509782
245,18.052202555648908
263,18.052202555648908
648,18.052240855226405
690,18.05418551566261
170,18.054845402301854
197,18.071439005672655
95,18.071735914376703
110,18.071829262283142
167,18.072233035104365
175,18.07456872631974
22,18.074759294534534
596,18.07591079187775
698,18.075948787047498
1,18.076102642107514
572,18.0761027308348
80,18.076106138316447
33,18.07610704733568
191,18.07611115318317
612,18.076123001571965
123,18.0761230352245
685,18.07612338100844
124,18.076125305286617
48,18.07612655914209
12,18.07625925413238
236,18.07625925413238
250,18.07625925413238
275,18.07625925413238
304,18.07625925413238
354,18.07625925413238
357,18.07625925413238
53,18.07630241361748
54,18.07630241361748
55,18.07630241361748
68,18.07630241361748
77,18.07630241361748
78,18.07630241361748
133,18.076347694217556
638,18.076347694410003
640,18.07652846058455
140,18.076545926583513
679,18.07654593849822
90,18.076546020049395
608,18.076546094235507
37,18.076546148507614
701,18.076546161654097
694,18.076546188752808
205,18.076546193880063
639,18.076546320068342
107,18.076546321062168
86,18.076546356309176
581,18.076546430853707
584,18.076546441873464
579,18.07654644255637
111,18.076546463818303
203,18.076546465525386
614,18.076546466084054
636,18.076546471825942
617,18.076546495629966
600,18.076546498857443
130,18.076546499416033
627,18.076546501464207
666,18.076546508136175
588,18.07654652647534
625,18.07654653714924
661,18.07654655440022
144,18.076546561753215
605,18.07654663033886
180,18.076546658096166
637,18.07654666073217
134,18.07654667695063
574,18.076546680392646
689,18.07654671096541
150,18.0765467337218
105,18.07654673982908
697,18.076546782761405
62,18.0765467948802
594,18.076546841551803
56,18.076546848585814
657,18.07654692699901
570,18.076546937499604
654,18.076546964383855
632,18.076546971599953
611,18.076546985876618
577,18.07654698903532
651,18.076547009503976
70,18.076547264791294
673,18.076547506695633
145,18.07658840463318
649,18.076593099599
655,18.076617268372548
2,18.076640968689958
190,18.07669744821324
692,18.07671268997133
89,18.07678315272593
696,18.076783212790982
59,18.077944897856312
73,18.078045725672236
628,18.078313762618485
109,18.0783137627147
121,18.0783137627147
590,18.0783137627147
31,18.078313762746777
63,18.078313762746777
67,18.078313762746777
69,18.078313762746777
131,18.078313762746777
585,18.078313762746777
586,18.078313762746777
633,18.078313762746777
680,18.078313762746777
183,18.078313762778855
187,18.078313762778855
580,18.078313762778855
678,18.078313762778855
76,18.078313765248758
75,18.078722585172596
700,18.07894959656937
38,18.081147605637653
603,18.08127974220999
199,18.081507178969918
672,18.081512611734787
630,18.082577014710466
