window,score
122,16.54912210387917
1064,16.549529780138492
1069,16.549795555897912
791,16.54998185489095
638,16.551196099973115
914,16.55342652738868
530,16.553729455802337
234,16.555575263468228
50,16.55644762667071
842,16.557068426005486
82,16.55818348252268
897,16.558967144039975
193,16.559141689848655
10,16.56046810912919
1144,16.56139520385729
789,16.56168391710978
204,16.562386186728098
223,16.562568080204397
1130,16.563654527564676
1107,16.564184463831825
372,16.565374844880996
456,16.566073173909164
826,16.56735398687169
1149,16.567557293405013
1151,16.568794872923966
757,16.5701500345584
912,16.57056136067737
5,16.571394410474042
1033,16.572928473835816
1169,16.574030478919116
76,16.57522537948366
81,16.577065214851956
97,16.57825525680711
1106,16.58080272381504
741,16.582352787033752
232,16.582956395699707
314,16.582972706290683
1083,16.58322721747461
845,16.58348724354656
589,16.58564935849736
258,16.58796730550754
739,16.588144122280983
1066,16.589857598439888
478,16.59034110687757
1199,16.59089870149642
516,16.59188574047805
36,16.59249828123298
83,16.59432160019378
781,16.595155658523044
261,16.595458635961513
276,16.595756569094544
972,16.595918064615557
685,16.5973157345614
1152,16.597906158537654
1005,16.598260378624197
755,16.601374662932102
278,16.602487053696613
253,16.605810597951546
1062,16.606049897329868
230,16.60617523448857
333,16.608050114190075
552,16.609216268327476
430,16.609926867541304
260,16.610242286244883
961,16.610348990554098
31,16.61343787297503
153,16.613890300829354
208,16.615606665249544
283,16.616914343094965
263,16.618716435779636
889,16.61890743250714
822,16.61908517648122
394,16.619729345899902
846,16.62099435693547
792,16.621609352262006
940,16.622064200913396
202,16.622291978957247
1013,16.622484509629956
910,16.622764414966653
475,16.623301260693168
128,16.626021277086025
818,16.62674616480334
86,16.626822484283725
137,16.626896448096563
254,16.631001492431906
812,16.63238470352797
900,16.632599307716628
1184,16.632797518553218
188,16.634070242090772
357,16.634393573871606
293,16.63450871218483
669,16.63558423057806
356,16.636454036841382
330,16.637136671982343
562,16.637591797778132
976,16.637992846695063
313,16.63842826442976
542,16.639263501791238
970,16.640295088185425
568,16.640579440535152
1133,16.642806890655017
94,16.64841030852833
46,16.649637771918812
1170,16.649845987849666
1087,16.651406344548985
152,16.65364530171352
752,16.654037037310193
870,16.656126723917318
921,16.658156265544587
135,16.65904481762453
1156,16.659321402350297
898,16.659537540441917
1079,16.661300692698845
64,16.661363690603483
95,16.6658140971655
323,16.6663541414995
431,16.666405331643563
836,16.666497459533744
487,16.666614264327173
68,16.66694062060935
790,16.66958993922749
1129,16.671443667817464
27,16.672472790611412
544,16.67390678877082
879,16.674134025844374
1095,16.675210387000433
988,16.676348798524593
877,16.676804632997925
30,16.678265115355792
564,16.680999776232937
415,16.681826748740864
1114,16.68195702023358
80,16.683188429218898
991,16.68387098631455
439,16.684562753308295
214,16.693151504591334
890,16.695420796476338
918,16.6957710508903
1124,16.696640620031424
708,16.69891204276173
1040,16.700446709288688
668,16.702956169648342
881,16.703535471037956
532,16.7072641607789
667,16.70861525431355
180,16.709560268414346
164,16.71071876618118
207,16.711517201351036
482,16.712037375559525
428,16.714244093028917
766,16.71521930777544
729,16.715267451304246
37,16.71555381807646
908,16.716343816375677
349,16.717844376465674
875,16.71885408222282
652,16.719110350156935
1123,16.719206037391626
125,16.720667315216534
1161,16.722797924554232
476,16.723586854282388
529,16.723609496534937
72,16.72373894642889
770,16.72436182532123
1009,16.728503199565207
753,16.728697873303364
504,16.72972364585791
556,16.730122387902995
1045,16.73184357175087
226,16.73354578320236
1115,16.735293527271626
129,16.73659589258387
1098,16.738884342043544
264,16.73944360402301
681,16.739699475399497
1142,16.740668435678934
509,16.740743395382943
698,16.743921054508753
690,16.74441079851044
1012,16.746298052557073
350,16.747171330393634
195,16.75050130624647
964,16.750743202860026
4,16.75262882124016
316,16.753421827773632
326,16.754822044012275
434,16.754853172994146
1178,16.75525778308251
772,16.755284599096978
251,16.75672179263271
461,16.756934533198333
432,16.757305446042217
418,16.757404010272666
844,16.757573332797016
599,16.75929779527867
1188,16.760037785392214
1086,16.761526715119764
175,16.761680713721844
657,16.76200727596726
458,16.762050208779176
309,16.768682578039886
936,16.769612370929156
856,16.76968810014574
521,16.771107946989446
648,16.771346496072315
62,16.772728796683936
820,16.773076533414493
947,16.775184196330454
8,16.776057832056683
834,16.776949749007173
754,16.77771843760367
1084,16.777785612133922
554,16.7784251971799
1050,16.78254738310527
61,16.782807028408666
457,16.785148779153523
1000,16.785505077983508
2,16.786892887986564
484,16.7878964300065
154,16.7893059881483
876,16.790581972318332
454,16.79216855446275
557,16.792398478119736
801,16.79441437371231
331,16.79506047573207
245,16.796110322812343
20,16.796355722055587
53,16.797892722674977
811,16.798228876089734
118,16.798284482356916
1093,16.799412163877165
510,16.80081849098238
52,16.800895422348102
892,16.801940483427554
364,16.803210909140933
1002,16.805274746379514
512,16.805987183310776
829,16.808065577769725
723,16.810453585072935
740,16.81105575135534
382,16.81117074596273
841,16.81140405973605
695,16.811597397308596
295,16.812069699418224
567,16.812824753532762
466,16.813251657842155
817,16.81326018370897
1060,16.813392503485897
1046,16.81499272884073
555,16.81639127472137
455,16.818897041841005
189,16.819155729190307
38,16.820131707356992
354,16.820177645681635
517,16.820402310500956
734,16.82071511759725
955,16.82130931709054
946,16.821505569640145
103,16.82237136630116
1121,16.823544416106117
887,16.82434183213744
32,16.825999800204492
1014,16.826794565276398
1034,16.826925228730463
619,16.827321884983355
325,16.827493761940357
447,16.828081760656254
1038,16.8299054781011
954,16.829981664735634
686,16.83047890197656
666,16.83577919263784
145,16.837460129344834
445,16.839613144668785
378,16.840218792935705
899,16.840416464525894
634,16.840567727088146
1110,16.8413965231638
987,16.842992678021247
1118,16.843877935381208
495,16.844363469097427
902,16.8454071374834
878,16.846443713172675
788,16.8502780740546
1035,16.851643636964557
300,16.853671815298423
317,16.85368488464561
329,16.854252085382956
502,16.854597367607653
1185,16.857027192921404
594,16.858564822730962
810,16.858883784424467
762,16.85919441003889
172,16.859213516767557
1029,16.860377497678268
804,16.86085173695205
776,16.861333358942357
146,16.862033840373282
916,16.86516574285295
632,16.86520244997474
149,16.865235894624377
1163,16.86566096606496
384,16.867324933034656
725,16.868147580439093
274,16.868615372661086
1104,16.8693062852404
1145,16.870592371372968
133,16.870959462535975
775,16.8715235132479
994,16.878002417473958
289,16.879354199170486
1041,16.881456703278328
724,16.882156324047756
1108,16.882162075250886
507,16.885193456579948
216,16.885232009810135
221,16.88634597900764
1031,16.88646014358349
90,16.889106363286917
760,16.889965874552708
237,16.890691541149234
246,16.89075350574993
646,16.891331371889198
358,16.89217562980837
867,16.89508337858999
533,16.89526150182263
819,16.89567595297844
298,16.896641376514353
345,16.8968396210299
861,16.898900514575676
742,16.899149423365838
144,16.89976966295866
1065,16.90104962145706
853,16.9043929742137
500,16.90628344587733
520,16.906370555963036
704,16.908165791645416
1061,16.908205945741567
441,16.90984182847087
1196,16.909858354162026
470,16.910028872288173
1155,16.910437580851173
590,16.912609091305658
885,16.913067468955823
89,16.914813424895105
1158,16.915123577662676
866,16.915411934939886
107,16.915826462776344
1099,16.91764653700099
1044,16.91795378742237
756,16.91826098700827
435,16.919675963264915
1027,16.920153254012924
228,16.920495986178047
424,16.920729935010165
611,16.921189062837602
537,16.924994652488817
87,16.925999352662192
595,16.927580303866232
464,16.9291494505468
981,16.929415928034675
22,16.929729630607603
614,16.931919798009947
65,16.93212753424886
499,16.932135883314523
1068,16.932434787994275
297,16.93368181800395
1195,16.93502263063494
88,16.93551840563531
178,16.93580674462842
444,16.93670184418048
636,16.937687025475444
1153,16.937690281472303
1111,16.938773840134758
368,16.93907331675259
324,16.93962340385639
974,16.941128498387144
243,16.941128939833934
275,16.941174746179207
212,16.94386237121808
1018,16.94432579174386
702,16.945226693805324
917,16.945385408882682
944,16.94569492011106
218,16.947276566882884
1024,16.94746135137514
16,16.947577756823645
17,16.94797278483456
855,16.949223837696774
205,16.950297636584246
491,16.95056778008414
919,16.9523518399186
224,16.953431067453515
797,16.954432071647854
731,16.9545720316725
396,16.95486075395482
925,16.9549129555147
618,16.956708704238952
1091,16.958090738196773
735,16.958882663102884
285,16.960726769575942
824,16.961020436884148
1094,16.961036733382475
717,16.961133983776364
14,16.961363711144337
498,16.962205396470527
1101,16.963253012090945
225,16.964647747635272
1036,16.96573207907669
941,16.967483935489117
721,16.96773771546854
310,16.969358946266684
996,16.970834090438302
858,16.97085724089688
1092,16.970906639753775
924,16.972134961788395
519,16.972309499104156
198,16.972518817877717
1076,16.972959373403903
265,16.974576136566295
40,16.97553285431142
835,16.975976994529006
490,16.976292446201228
104,16.978266027126796
496,16.97893280137485
508,16.978964208641226
485,16.979042311021388
421,16.982309801842213
572,16.982909733086675
322,16.98402004640539
744,16.984087987462097
213,16.98413658223684
1048,16.9859009902744
962,16.986783351734932
714,16.987126613641035
315,16.988825131747355
1143,16.990117599348995
1162,16.990174612874068
798,16.991839141345515
675,16.993523132029235
6,16.99383778381491
410,16.994041441135778
616,16.99483587829273
1067,16.99729791938052
184,16.998744309251578
795,16.999532946676997
1019,16.999604367284434
0,17.000079189472505
847,17.000280341518458
194,17.000422007010094
355,17.001304082795656
451,17.00144744208424
545,17.0015015975806
884,17.001716475954883
1127,17.00294252431652
1183,17.00332279194192
1082,17.003324816039118
880,17.003884889681665
1017,17.004058344052247
105,17.005157379758742
816,17.005688766264207
980,17.006826886082198
9,17.007289296613383
305,17.00933558503708
402,17.009470346063
1176,17.009499869068684
518,17.01042628587582
922,17.010773187026594
1039,17.0117999848892
860,17.01206242827331
546,17.01372357644039
585,17.01402498956746
379,17.01429426889752
779,17.014493111394945
244,17.01468754812125
574,17.01562748683218
399,17.01581018346368
1004,17.016184222531365
247,17.017701152183243
732,17.01779238827721
800,17.018734871915
569,17.01983584274137
975,17.021673150148267
830,17.022183325653963
1164,17.022972164664278
1171,17.024117126637638
684,17.024775829621586
596,17.024903629619242
165,17.0249172813348
1141,17.02515935972742
895,17.025892322339256
449,17.026960499471844
1117,17.028294343003953
489,17.02880249306343
786,17.031188178555436
404,17.03135249275771
645,17.03145855532683
622,17.03336553445482
524,17.03497697005823
966,17.03709558751
930,17.037798186994273
304,17.037901398451332
422,17.038420860759786
44,17.03873945715627
468,17.040745385301367
992,17.041015262579347
883,17.041889714166853
1058,17.04324116193633
629,17.043586212257427
229,17.045573250772694
1097,17.045956829692745
949,17.046017018127984
505,17.0466746507892
1194,17.048833454935355
945,17.049684823443364
190,17.049796064656807
1181,17.050577353292233
179,17.051866264657793
927,17.05218937720618
825,17.05260413440957
758,17.052859246680683
117,17.052953310891404
1015,17.054119672787042
286,17.055267251920238
630,17.055766004666676
575,17.057775568206672
302,17.058291316774348
209,17.059592071246108
39,17.059699364615398
403,17.06014254678075
865,17.062541207665443
1146,17.06347471411597
220,17.064679486413507
29,17.067843886156794
580,17.068129621596647
1,17.068583543267106
436,17.068872024226724
570,17.070055786797365
119,17.07094507464962
624,17.0757260582145
294,17.07709073411061
942,17.077581012781764
848,17.077619602177972
808,17.07868224748471
746,17.07881273749168
1001,17.08023524115337
608,17.082172371419443
549,17.08240513393349
54,17.082554974788142
827,17.083673470412194
660,17.08795843606949
102,17.08848140552112
849,17.08925508904188
1030,17.089426756710473
1032,17.092216327513604
938,17.092916004283648
462,17.093362199198754
1112,17.094001673952395
448,17.09415908324297
697,17.095194850473774
338,17.096644485696874
287,17.096843341109395
604,17.097317879570515
998,17.09792752568471
1022,17.098154366434706
586,17.098628467478513
971,17.099193016769803
828,17.099308295729013
937,17.09939332721951
778,17.10105147329184
1047,17.1016105375192
1198,17.103954783005815
635,17.1057942244531
956,17.10636914035201
1078,17.108085187903697
1182,17.109478448891537
730,17.11190487484804
642,17.113020196125746
990,17.115244567429798
615,17.116558545115627
1075,17.121881846245955
469,17.12223166742307
12,17.122276026233422
392,17.125996430189872
337,17.12770111748208
1136,17.128226606952676
1128,17.12955330310999
58,17.132194631098514
425,17.132354840756918
185,17.13244724236058
650,17.136035711863627
837,17.136563119499616
1088,17.144916118328684
486,17.147741341619593
539,17.15157778167235
777,17.15235719871239
1193,17.155929301775892
98,17.157741139636478
15,17.158552334267203
1102,17.159049912662525
1134,17.161758467703955
612,17.17060245463291
525,17.171699710046063
579,17.175629854551097
610,17.178139278181003
700,17.179092085726936
419,17.180451153141274
437,17.18096915201819
672,17.18201769856393
628,17.184067570528647
474,17.184666396747847
339,17.18609303438755
1138,17.186647179171302
452,17.191034214931435
620,17.191406618442215
969,17.191733977828402
440,17.191884808151766
784,17.19756550800753
255,17.19931607306673
670,17.20080031870375
699,17.20120080063264
288,17.201407258832912
1020,17.20320705923436
222,17.208366073671147
1028,17.209987107007258
465,17.210418714838863
882,17.210596225158607
1077,17.21290233160669
722,17.21731568011751
868,17.21769816991322
177,17.218187021388676
147,17.220767904206085
227,17.223362941872008
805,17.225652422518486
602,17.22616642196022
915,17.22805347625825
257,17.228813632217268
1119,17.23321270219132
1140,17.24022482099818
460,17.247686990679213
780,17.248699933268604
318,17.24890118944942
1025,17.250624077009682
1168,17.25766627483478
565,17.258304818392407
965,17.2616297742381
334,17.26312114616809
238,17.264419639394657
109,17.264793559598214
479,17.267426810247404
534,17.27649976950763
19,17.278119381363414
982,17.28020151118416
799,17.285239305673116
644,17.287465481575016
1057,17.288961605701754
920,17.2922712985281
397,17.294256600410385
400,17.29496393940105
957,17.296236161460286
1147,17.29741337113028
307,17.298022210757072
187,17.30022659005631
197,17.30550749381377
420,17.309909921461667
1197,17.31189828030276
74,17.320244850269987
960,17.32472409795823
1165,17.327598521979542
1167,17.329821186333213
250,17.35795773696269
999,17.379097884109598
252,17.388150192022557
