window,normalized score,prob density score
728,N/A,1.9301217518625557
735,N/A,2.493805052020802
730,N/A,2.5025481603714113
737,N/A,2.504501400389619
733,N/A,2.505460054302667
739,N/A,2.512510149065894
729,N/A,2.514088789069575
731,N/A,2.514731300644855
736,N/A,2.5154245230922307
738,N/A,2.526726926538719
734,N/A,2.5281158173735805
732,N/A,2.5295326280865758
740,N/A,2.5308901123813468
741,N/A,2.5660277753069
723,N/A,2.58301779564636
727,N/A,2.5887258871663854
726,N/A,2.5925464026422245
725,N/A,2.6135089481679135
724,N/A,2.6138618648311027
722,N/A,2.6566360484931684
721,N/A,2.6892815468667894
720,N/A,2.8123732891407176
32,N/A,13.75380792417714
31,N/A,13.961603752405008
0,N/A,14.195750839588758
1,N/A,14.195750839588758
2,N/A,14.195750839588758
3,N/A,14.195750839588758
5,N/A,14.195750839588758
6,N/A,14.195750839588758
7,N/A,14.195750839588758
8,N/A,14.195750839588758
9,N/A,14.195750839588758
11,N/A,14.195750839588758
13,N/A,14.195750839588758
15,N/A,14.195750839588758
16,N/A,14.195750839588758
17,N/A,14.195750839588758
18,N/A,14.195750839588758
19,N/A,14.195750839588758
20,N/A,14.195750839588758
21,N/A,14.195750839588758
22,N/A,14.195750839588758
23,N/A,14.195750839588758
25,N/A,14.195750839588758
26,N/A,14.195750839588758
27,N/A,14.195750839588758
30,N/A,14.195750839588758
38,N/A,14.195750839588758
39,N/A,14.195750839588758
42,N/A,14.195750839588758
45,N/A,14.195750839588758
47,N/A,14.195750839588758
48,N/A,14.195750839588758
50,N/A,14.195750839588758
51,N/A,14.195750839588758
52,N/A,14.195750839588758
53,N/A,14.195750839588758
56,N/A,14.195750839588758
57,N/A,14.195750839588758
58,N/A,14.195750839588758
59,N/A,14.195750839588758
61,N/A,14.195750839588758
62,N/A,14.195750839588758
63,N/A,14.195750839588758
64,N/A,14.195750839588758
65,N/A,14.195750839588758
66,N/A,14.195750839588758
67,N/A,14.195750839588758
68,N/A,14.195750839588758
69,N/A,14.195750839588758
70,N/A,14.195750839588758
71,N/A,14.195750839588758
72,N/A,14.195750839588758
73,N/A,14.195750839588758
74,N/A,14.195750839588758
75,N/A,14.195750839588758
76,N/A,14.195750839588758
77,N/A,14.195750839588758
78,N/A,14.195750839588758
79,N/A,14.195750839588758
80,N/A,14.195750839588758
81,N/A,14.195750839588758
82,N/A,14.195750839588758
83,N/A,14.195750839588758
84,N/A,14.195750839588758
85,N/A,14.195750839588758
86,N/A,14.195750839588758
87,N/A,14.195750839588758
88,N/A,14.195750839588758
89,N/A,14.195750839588758
90,N/A,14.195750839588758
91,N/A,14.195750839588758
92,N/A,14.195750839588758
93,N/A,14.195750839588758
94,N/A,14.195750839588758
95,N/A,14.195750839588758
96,N/A,14.195750839588758
97,N/A,14.195750839588758
98,N/A,14.195750839588758
99,N/A,14.195750839588758
100,N/A,14.195750839588758
101,N/A,14.195750839588758
102,N/A,14.195750839588758
103,N/A,14.195750839588758
104,N/A,14.195750839588758
105,N/A,14.195750839588758
106,N/A,14.195750839588758
107,N/A,14.195750839588758
108,N/A,14.195750839588758
109,N/A,14.195750839588758
110,N/A,14.195750839588758
111,N/A,14.195750839588758
112,N/A,14.195750839588758
113,N/A,14.195750839588758
114,N/A,14.195750839588758
115,N/A,14.195750839588758
116,N/A,14.195750839588758
117,N/A,14.195750839588758
118,N/A,14.195750839588758
119,N/A,14.195750839588758
120,N/A,14.195750839588758
121,N/A,14.195750839588758
122,N/A,14.195750839588758
123,N/A,14.195750839588758
124,N/A,14.195750839588758
125,N/A,14.195750839588758
126,N/A,14.195750839588758
127,N/A,14.195750839588758
128,N/A,14.195750839588758
129,N/A,14.195750839588758
130,N/A,14.195750839588758
131,N/A,14.195750839588758
132,N/A,14.195750839588758
133,N/A,14.195750839588758
134,N/A,14.195750839588758
135,N/A,14.195750839588758
136,N/A,14.195750839588758
137,N/A,14.195750839588758
138,N/A,14.195750839588758
139,N/A,14.195750839588758
140,N/A,14.195750839588758
141,N/A,14.195750839588758
142,N/A,14.195750839588758
143,N/A,14.195750839588758
144,N/A,14.195750839588758
145,N/A,14.195750839588758
146,N/A,14.195750839588758
147,N/A,14.195750839588758
148,N/A,14.195750839588758
149,N/A,14.195750839588758
150,N/A,14.195750839588758
151,N/A,14.195750839588758
152,N/A,14.195750839588758
153,N/A,14.195750839588758
154,N/A,14.195750839588758
155,N/A,14.195750839588758
156,N/A,14.195750839588758
157,N/A,14.195750839588758
158,N/A,14.195750839588758
159,N/A,14.195750839588758
160,N/A,14.195750839588758
161,N/A,14.195750839588758
162,N/A,14.195750839588758
163,N/A,14.195750839588758
164,N/A,14.195750839588758
165,N/A,14.195750839588758
166,N/A,14.195750839588758
167,N/A,14.195750839588758
168,N/A,14.195750839588758
169,N/A,14.195750839588758
170,N/A,14.195750839588758
171,N/A,14.195750839588758
172,N/A,14.195750839588758
173,N/A,14.195750839588758
174,N/A,14.195750839588758
175,N/A,14.195750839588758
176,N/A,14.195750839588758
177,N/A,14.195750839588758
