port,window,score
23,728,5.369222116906046
23,730,5.7257953228579845
23,729,5.745236938819611
23,731,5.746063931689903
23,736,5.753237721355538
23,738,5.753605694948047
23,726,5.758060136544065
23,737,5.762053874988341
23,723,5.762489206134206
23,735,5.76703387649238
23,733,5.767634689926146
23,734,5.769108373199875
23,740,5.770756568215398
23,727,5.773039284624152
23,732,5.776980737972766
23,739,5.78633253826275
23,725,5.805585682004818
23,724,5.811899703894616
23,741,5.817413901788789
23,722,5.909830363533721
23,721,5.957901196512512
23,720,6.054227100486721
23,0,6.284420186218531
23,1,6.284420186218531
23,2,6.284420186218531
23,3,6.284420186218531
23,4,6.284420186218531
23,5,6.284420186218531
23,6,6.284420186218531
23,7,6.284420186218531
23,8,6.284420186218531
23,9,6.284420186218531
23,10,6.284420186218531
23,11,6.284420186218531
23,12,6.284420186218531
23,13,6.284420186218531
23,14,6.284420186218531
23,15,6.284420186218531
23,16,6.284420186218531
23,17,6.284420186218531
23,18,6.284420186218531
23,19,6.284420186218531
23,20,6.284420186218531
23,21,6.284420186218531
23,22,6.284420186218531
23,23,6.284420186218531
23,24,6.284420186218531
23,25,6.284420186218531
23,26,6.284420186218531
23,27,6.284420186218531
23,28,6.284420186218531
23,29,6.284420186218531
23,30,6.284420186218531
23,31,6.284420186218531
23,32,6.284420186218531
23,33,6.284420186218531
23,34,6.284420186218531
23,35,6.284420186218531
23,36,6.284420186218531
23,37,6.284420186218531
23,38,6.284420186218531
23,39,6.284420186218531
23,40,6.284420186218531
23,41,6.284420186218531
23,42,6.284420186218531
23,43,6.284420186218531
23,44,6.284420186218531
23,45,6.284420186218531
23,46,6.284420186218531
23,47,6.284420186218531
23,48,6.284420186218531
23,49,6.284420186218531
23,50,6.284420186218531
23,51,6.284420186218531
23,52,6.284420186218531
23,53,6.284420186218531
23,54,6.284420186218531
23,55,6.284420186218531
23,56,6.284420186218531
23,57,6.284420186218531
23,58,6.284420186218531
23,59,6.284420186218531
23,60,6.284420186218531
23,61,6.284420186218531
23,62,6.284420186218531
23,63,6.284420186218531
23,64,6.284420186218531
23,65,6.284420186218531
23,66,6.284420186218531
23,67,6.284420186218531
23,68,6.284420186218531
23,69,6.284420186218531
23,70,6.284420186218531
23,71,6.284420186218531
23,72,6.284420186218531
23,73,6.284420186218531
23,74,6.284420186218531
23,75,6.284420186218531
23,76,6.284420186218531
23,77,6.284420186218531
23,78,6.284420186218531
23,79,6.284420186218531
23,80,6.284420186218531
23,81,6.284420186218531
23,82,6.284420186218531
23,83,6.284420186218531
23,84,6.284420186218531
23,85,6.284420186218531
23,86,6.284420186218531
23,87,6.284420186218531
23,88,6.284420186218531
23,89,6.284420186218531
23,90,6.284420186218531
23,91,6.284420186218531
23,92,6.284420186218531
23,93,6.284420186218531
23,94,6.284420186218531
23,95,6.284420186218531
23,96,6.284420186218531
23,97,6.284420186218531
23,98,6.284420186218531
23,99,6.284420186218531
23,100,6.284420186218531
23,101,6.284420186218531
23,102,6.284420186218531
23,103,6.284420186218531
23,104,6.284420186218531
23,105,6.284420186218531
23,106,6.284420186218531
23,107,6.284420186218531
23,108,6.284420186218531
23,109,6.284420186218531
23,110,6.284420186218531
23,111,6.284420186218531
23,112,6.284420186218531
23,113,6.284420186218531
23,114,6.284420186218531
23,115,6.284420186218531
23,116,6.284420186218531
23,117,6.284420186218531
23,118,6.284420186218531
23,119,6.284420186218531
23,120,6.284420186218531
23,121,6.284420186218531
23,122,6.284420186218531
23,123,6.284420186218531
23,124,6.284420186218531
23,125,6.284420186218531
23,126,6.284420186218531
23,127,6.284420186218531
23,128,6.284420186218531
23,129,6.284420186218531
23,130,6.284420186218531
23,131,6.284420186218531
23,132,6.284420186218531
23,133,6.284420186218531
23,134,6.284420186218531
23,135,6.284420186218531
23,136,6.284420186218531
23,137,6.284420186218531
23,138,6.284420186218531
23,139,6.284420186218531
23,140,6.284420186218531
23,141,6.284420186218531
23,142,6.284420186218531
23,143,6.284420186218531
23,144,6.284420186218531
23,145,6.284420186218531
23,146,6.284420186218531
23,147,6.284420186218531
23,148,6.284420186218531
23,149,6.284420186218531
23,150,6.284420186218531
23,151,6.284420186218531
23,152,6.284420186218531
23,153,6.284420186218531
23,154,6.284420186218531
23,155,6.284420186218531
23,156,6.284420186218531
23,157,6.284420186218531
23,158,6.284420186218531
23,159,6.284420186218531
23,160,6.284420186218531
23,161,6.284420186218531
23,162,6.284420186218531
23,163,6.284420186218531
23,164,6.284420186218531
23,165,6.284420186218531
23,166,6.284420186218531
23,167,6.284420186218531
23,168,6.284420186218531
23,169,6.284420186218531
23,170,6.284420186218531
23,171,6.284420186218531
23,172,6.284420186218531
23,173,6.284420186218531
23,174,6.284420186218531
23,175,6.284420186218531
23,176,6.284420186218531
23,177,6.284420186218531
23,178,6.284420186218531
23,179,6.284420186218531
23,180,6.284420186218531
23,181,6.284420186218531
23,182,6.284420186218531
23,183,6.284420186218531
23,184,6.284420186218531
23,185,6.284420186218531
23,186,6.284420186218531
23,187,6.284420186218531
23,188,6.284420186218531
23,189,6.284420186218531
23,190,6.284420186218531
23,191,6.284420186218531
23,192,6.284420186218531
