window,score
903,17.01655604290749
704,17.01705803449204
120,17.019484800685206
745,17.020764315929917
527,17.020932018835154
963,17.023526183538745
826,17.025406026762315
837,17.025619708894165
472,17.030134778967263
872,17.030137709985794
904,17.031419747393524
302,17.03215302002785
989,17.03398356044527
882,17.034824665864768
680,17.035760033152748
65,17.03706968529766
1110,17.038798029509913
157,17.04113577548509
272,17.041189942614604
176,17.042185420834677
283,17.0427435261454
954,17.04279813087852
789,17.04351299861873
938,17.0443000162201
535,17.04451530951533
678,17.04661650027041
170,17.049971173914155
118,17.050189538919906
166,17.052882563352917
367,17.05470727789115
1019,17.055036957510534
504,17.055295964257205
807,17.055575958399963
1185,17.05773189592265
119,17.058178829658935
1032,17.060827459548907
234,17.06148124455535
531,17.061960572603326
520,17.062153225668617
763,17.063595056387257
1181,17.063762024529677
973,17.063825720531806
1016,17.064741671136037
1023,17.06487516835936
833,17.066550381101035
109,17.067226265526255
225,17.067273657825503
131,17.06770405987871
1057,17.06787437809891
1079,17.069817552833086
761,17.071445317781677
1028,17.072142256874518
196,17.0724362515898
41,17.074839061648852
767,17.07491358946666
725,17.075352201897637
1178,17.076612384706085
631,17.076994341700434
1148,17.077336509023343
173,17.079493100443198
800,17.080257443572787
1195,17.082813717325532
332,17.08878922628349
892,17.08970756288215
350,17.090716141198605
429,17.094928109122833
48,17.09545834552534
7,17.097122830100634
507,17.097532924935322
261,17.102741780909415
1120,17.103191097140886
308,17.10366313818007
76,17.103950652464274
177,17.10600711635571
12,17.10710277371923
1147,17.108917379489014
949,17.11087674674909
53,17.111903054088607
526,17.12097595020574
313,17.121530545779862
363,17.12461402784472
108,17.125014688279705
512,17.12987766736475
478,17.130631810316792
384,17.130765969951703
181,17.131655714365674
655,17.132087030592448
585,17.134858040849277
609,17.135497450934086
1015,17.137442556636923
747,17.138762416771623
316,17.142133440264416
936,17.143854997265283
9,17.14395467039614
402,17.146777959529743
839,17.147063941949636
688,17.159061697019474
578,17.159404546958406
1037,17.164598316832915
1176,17.165336680026698
37,17.170279812468905
1138,17.173443184598746
79,17.175275636364653
1106,17.178115015379117
510,17.179218531743825
216,17.180512554850228
1173,17.18132708536101
1188,17.183058498906966
227,17.184684813011177
28,17.18606009612719
937,17.193232531226357
573,17.194283273327084
459,17.196765967649434
942,17.208292108314602
495,17.212815430580484
255,17.213813186961758
565,17.217956871970035
464,17.2211718791361
746,17.222394364848764
875,17.222731015305012
479,17.22872341993787
544,17.232929628304802
239,17.23427599317895
637,17.24410234803247
928,17.246990008579825
591,17.251216630433376
436,17.254737194989623
517,17.25497738784093
1198,17.258486840546414
896,17.264353965077813
115,17.269547257646146
1096,17.273908809107933
516,17.274085507004713
737,17.277210280710875
778,17.283500541400162
900,17.286618206397048
864,17.288238485356683
568,17.291484722611287
840,17.295243213758145
205,17.295361947541256
509,17.2970808530379
652,17.301268855066667
270,17.30227850097757
885,17.30555581625591
931,17.30809456581872
714,17.310408030160655
372,17.31394970906175
10,17.315842353863076
359,17.317778372089347
1024,17.318637124378256
629,17.318656501956173
226,17.323652352399257
498,17.3287102851067
1151,17.330841216110343
1164,17.337072895666914
321,17.343010805351618
599,17.344528434384426
154,17.347104789320625
586,17.347608525784302
960,17.347744895987855
553,17.351876125737135
486,17.351972460742555
339,17.35287727976018
521,17.3530282168627
1021,17.354741399564567
579,17.355037889750218
665,17.356518901221765
823,17.357205030217404
163,17.35831021443409
236,17.363670008348606
718,17.364911641326668
1193,17.367037690716568
604,17.36746989725489
822,17.368273172707912
1036,17.370185614039592
570,17.372363578072157
282,17.373999242411504
647,17.375371968808665
587,17.383247630439154
1168,17.38509236532332
744,17.3864203019757
583,17.38699926723438
660,17.387745368391343
1146,17.390475336208134
1158,17.39273324434468
703,17.39323315427069
1111,17.396435749230523
137,17.397568039368
524,17.398161546484317
158,17.40107252975884
409,17.405992291961258
886,17.409527437912793
716,17.411167078370212
1199,17.412477870312596
711,17.412833952890068
269,17.412941995157766
165,17.413077578140726
529,17.41416810454503
636,17.414274866821604
625,17.414564975647103
440,17.417398098820453
59,17.418459638067294
1135,17.422650367147522
266,17.422813707477783
525,17.42296213995248
416,17.42335627663887
95,17.423954026333547
89,17.42409759205881
728,17.424692398910533
1054,17.425551066755762
396,17.427324964076877
722,17.429332148796245
979,17.43180125072445
543,17.433379110227936
1149,17.43436037334582
819,17.435401928835553
803,17.437490026839587
62,17.439048544115447
816,17.439394555876145
1116,17.440193560812123
793,17.440477524859755
286,17.442032629315406
43,17.442927660802166
691,17.442958698532347
22,17.443490313140092
162,17.445895770544112
542,17.446882330520715
518,17.447292190381773
564,17.447575420841996
146,17.448805949471264
702,17.449555351010257
825,17.45070557964223
916,17.45184996114657
858,17.453038048835655
121,17.457714780561748
547,17.45981630724792
490,17.45987288068283
843,17.46112204056001
35,17.461399157244315
1067,17.463102733507508
854,17.464914807100605
250,17.465481684877354
673,17.465655722168066
946,17.46588642721622
1140,17.467140596460656
948,17.469219705753172
105,17.46938714470385
1011,17.470124296273287
430,17.470581164525633
92,17.4715040049947
676,17.47225969644658
1162,17.472400958603625
782,17.472446000382202
821,17.472817014374794
675,17.473222690108724
836,17.474796486653666
925,17.4756271272357
111,17.48034895349482
260,17.483408023876844
275,17.485909596477068
1034,17.48691465884337
791,17.488855130993816
855,17.488891262674866
93,17.489121385223836
378,17.48938248058134
669,17.490510363080237
664,17.491103919083802
476,17.49230123269145
1060,17.493323140918537
273,17.49359527747959
735,17.497752789379987
944,17.49865446229498
38,17.498797269795
830,17.499440639698182
1157,17.5012379692856
545,17.5014613902054
183,17.50183171764796
733,17.50424677027705
1152,17.506597121361793
592,17.50676244184499
400,17.50710609271455
194,17.507886995327027
1192,17.50873459070311
228,17.509485370931284
560,17.51163049598832
738,17.51420383773514
772,17.5146228893587
787,17.51483677441059
974,17.515302658229903
851,17.515693714293185
107,17.515926553683553
607,17.51618182472137
442,17.51622182697507
558,17.517566005355604
1166,17.518067336974614
933,17.51840901202123
1063,17.519416400278953
992,17.521180825008123
140,17.521588850051696
224,17.52216281156795
296,17.522303923990396
298,17.523417756878352
1183,17.524368699342563
450,17.524401158785654
101,17.524455746688183
820,17.52481889471553
555,17.525466220035437
671,17.526087139407515
754,17.526100209453908
719,17.526439447535278
724,17.526672608318492
285,17.527138392348384
1123,17.529050960829878
496,17.5315357127006
281,17.531923385107316
160,17.532115834486458
741,17.53268249193395
648,17.53280985408525
955,17.53346151883494
116,17.53431173232119
613,17.5350219388064
437,17.535208874921917
144,17.536057211558006
32,17.53863977186722
1113,17.538857289289478
548,17.539069836255376
184,17.53987697540089
506,17.540205776263562
1105,17.540298382458325
856,17.540332828120167
414,17.54139942549479
136,17.541450533901124
611,17.541639165195498
1009,17.54266184391933
180,17.543139372050383
152,17.545557353684835
1074,17.546762545575657
1191,17.549116896347623
601,17.549449936837206
997,17.551965660520224
399,17.553032095715942
1081,17.553594553142826
610,17.55424813924469
1177,17.554588078648514
432,17.554852293463064
815,17.555534546733288
977,17.556239555372674
1128,17.55800504131167
706,17.559066493690477
60,17.559782600278734
231,17.559935872958857
950,17.56023065686821
481,17.560418213646567
1121,17.56041974569607
708,17.561476324605447
788,17.561769105304812
67,17.56240988916151
563,17.56309361039696
707,17.56315532035642
1165,17.56368127911243
863,17.56409989344467
709,17.564156641022898
379,17.56458423843685
752,17.564750183143055
70,17.565254352731362
240,17.565287662580634
967,17.565884307807515
263,17.56680060745481
277,17.56749061161042
345,17.568968318978577
857,17.569414785962596
204,17.57025718332993
293,17.570589341325416
804,17.572705408149695
861,17.57291679442142
268,17.572931402190875
634,17.57294814442653
687,17.57335196062771
88,17.573774695340692
44,17.57398363007733
1084,17.574147946374016
1189,17.574785059387803
422,17.575051884974656
141,17.575096645950648
1112,17.575548773775097
621,17.575796768949647
238,17.576053281965677
511,17.57608260075211
385,17.57631944647367
36,17.576931559241554
246,17.577224477530834
799,17.577888874790762
471,17.578716820643084
894,17.579946374673135
764,17.58058014841855
1072,17.582782193644455
96,17.582827474964812
19,17.58297645012589
980,17.583141795652516
1143,17.58328893601201
64,17.583520825841696
994,17.583598986182878
155,17.58382004538818
1083,17.58471113595104
1089,17.584905599322287
1035,17.584944162558205
123,17.58570153451034
852,17.5868513691415
51,17.586958569653792
1127,17.58716327028895
452,17.58899557318378
879,17.589598429701667
1071,17.590218691832824
251,17.59027298096083
1090,17.59043835341344
310,17.590978152501798
865,17.59121123431601
207,17.59171353400403
457,17.591772311257085
1013,17.591861491387146
635,17.592048293844254
945,17.592137860431016
650,17.592923872205034
392,17.59374318967879
1093,17.59438839761822
433,17.5950233152987
1197,17.5953312839303
491,17.59542569016761
84,17.595952327230542
774,17.595996515970775
731,17.59644994729755
241,17.596734632370524
953,17.596760418787774
1030,17.597953659365423
462,17.59859426585002
715,17.598908410016296
700,17.59960828844511
494,17.599914043714143
802,17.60006473065109
899,17.600158467164608
930,17.60081446880265
877,17.60163494296205
484,17.601847234264188
1156,17.602431544245842
602,17.60281956708037
42,17.60285045495122
289,17.603381068274267
1190,17.603686587734003
790,17.60381200004044
808,17.60414809302394
164,17.605073718616417
103,17.60741210741215
169,17.607473374293146
1174,17.607629587586203
734,17.608164950033125
1098,17.608703917374758
991,17.609560967338656
697,17.61083171828837
658,17.611774921011914
701,17.613412934386222
832,17.614666341820215
233,17.614947455433043
1159,17.615192056493843
906,17.61553190567
383,17.61584098509121
779,17.615912426621385
817,17.616119164981217
418,17.617343707434895
775,17.61745153440953
780,17.617682389699365
567,17.61846495935777
554,17.6192058158876
356,17.619374354051203
110,17.619763917976417
185,17.62106282526124
117,17.622029567038005
958,17.622102482972753
27,17.62326684566793
1088,17.62400599194707
657,17.625463112126454
888,17.62597660268243
1059,17.626253099814562
987,17.62672695102805
150,17.627782237806272
768,17.628441684895957
812,17.628444697880308
309,17.628760368912047
417,17.628977384970465
456,17.629042040421606
615,17.62905730340202
1163,17.629410334827288
644,17.629700534271475
986,17.62972290318472
1049,17.62993488562951
1194,17.63068554833167
995,17.63080778468512
513,17.630935979998664
1094,17.63100860711872
914,17.631274135858842
40,17.632208136314823
138,17.632797275743293
919,17.632806632479113
1008,17.63315007745115
878,17.633330260607657
380,17.635748280627663
1095,17.636024239888954
1002,17.636102142979208
993,17.63643328763799
1102,17.636520260909705
264,17.63722225706263
237,17.637696669482445
608,17.637947848441215
988,17.63811985002099
534,17.63955887129854
197,17.639697072617437
186,17.640238239006994
1108,17.642312611616692
642,17.642537923261564
139,17.642738741520986
1179,17.642902705031904
618,17.64319915640532
760,17.643546960264484
862,17.64374022430899
1080,17.645089551586437
1070,17.645677561025142
902,17.64614666533249
56,17.648334183436493
556,17.64911450393616
723,17.649294200581398
773,17.651189477070773
1087,17.651342482375796
502,17.652409006130288
757,17.654944712156297
1061,17.655560745777205
792,17.6567040120688
336,17.656709879386693
1182,17.65671456306402
762,17.660449289206245
959,17.661063788167827
470,17.662341144524216
924,17.664570137280286
1172,17.667840133598133
30,17.66798419413372
1142,17.669098812623293
692,17.66926335805883
969,17.669461676442324
546,17.66990207592173
458,17.671920827551112
798,17.672524321532784
423,17.674521053021518
508,17.67563457474025
55,17.675911854458263
982,17.677135825239347
182,17.680212511511776
756,17.6805817105878
256,17.68325315789432
530,17.687467379200452
1118,17.692210500467443
29,17.694329908954476
853,17.694362591665147
600,17.699016737023232
1115,17.70936427661348
552,17.710613093066282
439,17.712588380624975
674,17.715573448074576
972,17.715736781546497
749,17.719154117241228
1050,17.71936972479574
943,17.720094329266587
1131,17.720883030093248
743,17.727557871347468
303,17.731591591166282
1144,17.73590930548799
443,17.73677254135184
357,17.741519812330285
656,17.742547570827416
455,17.744180372227756
279,17.746308458189436
776,17.747283707863428
331,17.748334082099813
1132,17.748730684688663
624,17.749345651828417
620,17.749646834447258
1161,17.751590808110414
748,17.75237277031491
951,17.75401826444323
147,17.75526495598634
712,17.757871397205072
213,17.75792224778408
1187,17.759370682620105
651,17.760688532327094
594,17.760835194670033
876,17.762682273037456
503,17.762749779884803
447,17.76422544900274
290,17.764655317776075
209,17.76532499603397
806,17.766387803726612
626,17.76757990369677
75,17.76966650925914
522,17.77182647542632
884,17.773212708798017
352,17.77340771301323
1145,17.773840841961583
473,17.77501485557886
247,17.776230648331428
784,17.777319032272654
1045,17.7795909882785
469,17.780827496667616
465,17.78270463641898
14,17.783565602579763
818,17.78421507027663
770,17.785780945020385
361,17.785898442258777
68,17.786426434054107
561,17.787193544997777
208,17.78740418724745
487,17.789311142773663
257,17.790313154188215
829,17.79135747843178
911,17.791514431327098
262,17.791543992566005
358,17.79226743910265
824,17.793769689891498
175,17.794674657004123
305,17.795498777816015
324,17.79625756208681
866,17.79637389063014
46,17.7976249217794
1103,17.798258717365794
569,17.798342113499782
874,17.79924089519034
434,17.799698193089675
975,17.799935933293096
559,17.800917649005644
300,17.803908342260964
694,17.80397665478511
39,17.80535460520524
909,17.80578484652038
923,17.80590570990148
541,17.809686379422292
850,17.80978716455603
811,17.81105521462362
1043,17.811113130547522
480,17.811431310180787
189,17.81256901728662
488,17.81511387169283
195,17.818384983635944
1085,17.81847064020143
200,17.820168310541536
1099,17.821712457394586
831,17.822930120434624
666,17.82324375240511
333,17.827172789845946
265,17.82738942854865
128,17.827859783794327
145,17.82946360441935
415,17.830195722829643
1042,17.83151046397393
58,17.833370042043832
211,17.83424115772483
104,17.83464045778813
156,17.835066415078767
178,17.835296549733165
588,17.836779358619125
8,17.840009873943178
360,17.84014561125088
419,17.840575460215025
151,17.84068843144073
623,17.840967752450783
952,17.84103522746969
20,17.844346925391072
288,17.844862861991558
467,17.844894410121427
94,17.846627707036685
1091,17.84721051153161
603,17.847472534734752
968,17.84847565397445
677,17.848844287540988
769,17.849054626984554
134,17.84991081198436
739,17.850041884425025
1039,17.85143168579359
294,17.851434199159623
912,17.85248229172578
978,17.853106882539265
505,17.854310035662458
1026,17.855435287022786
985,17.856933962891674
212,17.858669272263626
252,17.85900212047983
161,17.85964848627686
338,17.860884268244074
898,17.86198289345594
1186,17.86223121454748
85,17.863201884687776
809,17.863459673392327
901,17.86452687670957
907,17.864975845186827
50,17.867766771807805
1010,17.868351270147336
72,17.86851281066292
540,17.86872969587286
1031,17.86954852879831
199,17.870384248786937
1064,17.87067918430892
805,17.87093992369991
337,17.871520472646708
130,17.871585748944696
1130,17.872293840843536
1139,17.873082774715805
867,17.873406360960725
74,17.874223151495755
810,17.874844131052104
670,17.875246014904224
908,17.876178064845757
222,17.87679240765271
551,17.87702950966194
421,17.877686555412403
889,17.87773266882129
755,17.88013075139485
448,17.88024611618107
1171,17.880774835652865
619,17.881361684188434
301,17.88275748000998
786,17.88278440437117
1065,17.882884810140567
915,17.883202461608466
463,17.883264546249606
229,17.88339957811339
97,17.883722902550645
632,17.884712074371226
1048,17.884713502721432
1117,17.887332885378623
922,17.88777051349213
314,17.88984267966179
1025,17.8900814081452
187,17.890383715075217
411,17.892036373272113
306,17.892869884913438
720,17.893090420596934
905,17.893420899825472
1040,17.893612818420948
827,17.89408951663623
179,17.89481796081119
777,17.89574800670118
683,17.895920454570746
149,17.897385825320324
1006,17.89838673241044
765,17.89934728005786
868,17.899759805316588
1001,17.900903845036247
71,17.90091130772074
25,17.90199994983434
859,17.902894337049847
376,17.903145639187084
348,17.903238819197334
742,17.904822614007276
278,17.90530255571405
918,17.906798752972534
539,17.9073292439003
245,17.90782121632794
910,17.90866618102526
1133,17.909557298886924
913,17.909905808268242
371,17.909970402414398
489,17.91012696889023
125,17.910214395022887
1033,17.910258376736003
81,17.91098484867029
1073,17.911667613205392
514,17.913053026953833
696,17.913287223581584
244,17.91330496855574
617,17.913832274368207
318,17.91392468259764
750,17.91418765838891
188,17.914856975967886
1047,17.915131565143607
315,17.916919508854352
1044,17.91696758117375
795,17.917498133683473
536,17.917668250535865
13,17.917808830600283
846,17.91895761222271
1018,17.918984464957123
258,17.920027172175082
721,17.92020731772749
698,17.92033512909662
668,17.921412243097397
17,17.921757784424422
23,17.922035988156345
797,17.922160993556115
847,17.922210884860185
1150,17.92224224938511
917,17.923580994864913
124,17.92415022754887
781,17.92511643120749
679,17.925164268711512
292,17.925993478910925
126,17.925995812644604
699,17.926133957289547
1075,17.926183634395862
1155,17.92697593838666
86,17.92710607828076
947,17.927739661934787
284,17.92801782309144
307,17.92804429650196
1180,17.928802583493297
1124,17.93064749838879
80,17.931021407869828
920,17.931689370570037
1092,17.93185070547846
849,17.93259416022624
727,17.933077017400596
16,17.93363788024568
1119,17.934381371386184
218,17.93438751039416
355,17.935836109257536
838,17.936127864934562
897,17.93613399588578
740,17.937386467856133
895,17.937987601432283
112,17.938260065729896
242,17.938714080948355
1196,17.939104507624478
1012,17.939563808426048
1078,17.940206333322603
1069,17.940327665481426
1122,17.940870749721668
1107,17.941119462193555
794,17.94173224983905
783,17.941755428696553
206,17.942055069553298
834,17.9425419280425
630,17.943402417358314
887,17.94432684845265
1097,17.944568158976725
873,17.94463798188505
1005,17.945454874227824
102,17.94567348777488
921,17.946164375648287
667,17.946182635094285
1077,17.94650094217246
1051,17.946866605542862
223,17.94697056362548
461,17.94760064974747
758,17.947641731967586
612,17.9484170584601
1160,17.94846274668517
66,17.94880406088935
1114,17.949394695297666
340,17.94980087560035
1003,17.950372292989798
335,17.951075387344687
684,17.951530734257023
685,17.951533395712932
346,17.95230419010288
1086,17.952401203825538
883,17.953282176162862
654,17.953557661710555
841,17.95375298916965
1129,17.954556701607338
633,17.95471769498172
730,17.95492838570707
1056,17.95493001970925
78,17.95536804660052
965,17.955840491580975
312,17.955927292519444
1100,17.95594443951355
1052,17.956612433905438
191,17.95736167046338
713,17.95752038173627
1017,17.95799592191759
1082,17.958273576976982
645,17.958884585701213
341,17.959053365092714
77,17.959292978407614
1038,17.959317225240014
659,17.960182146276193
845,17.961602372641426
996,17.961638990632764
248,17.96170330221401
533,17.96268074710103
661,17.962996458657482
274,17.96326405417199
69,17.96359719454159
595,17.96378565982714
726,17.96382469022205
956,17.964088006759244
1053,17.96447615090016
961,17.965963459467176
73,17.96654316864571
90,17.96756107066695
1141,17.967806784490943
869,17.96873987054767
649,17.969842784099555
828,17.9705024978802
171,17.970851920950864
1027,17.972339432725413
835,17.972957160456126
1136,17.973594568926654
1109,17.97482272473026
1184,17.9749815436253
848,17.978137263655466
190,17.978142592018195
796,17.978521496329016
729,17.978683023260253
759,17.98013684588855
981,17.98017305887111
1029,17.981135573882106
983,17.985836471073043
766,17.98835068032442
34,17.989771136293374
1169,17.99080261061644
